NAME,Male_under_5E,Male_under_5M,Male_5_to_9E,Male_5_to_9M,Male_10_to_14E,Male_10_to_14M,Male_15_to_17E,Male_15_to_17M,Female_under_5E,Female_under_5M,Female_5_to_9E,Female_5_to_9M,Female_10_to_14E,Female_10_to_14M,Female_15_to_17E,Female_15_to_17M,Sex_By_Age_TotalE,Sex_By_Age_TotalM,Male_65_to_66E,Male_65_to_66M,Male_67_to_69E,Male_67_to_69M,Male_70_to_74E,Male_70_to_74M,Male_75_to_79E,Male_75_to_79M,Male_80_to_84E,Male_80_to_84M,Male_85_and_overE,Male_85_and_overM,Female_65_to_66E,Female_65_to_66M,Female_67_to_69E,Female_67_to_69M,Female_70_to_74E,Female_70_to_74M,Female_75_to_79E,Female_75_to_79M,Female_80_to_84E,Female_80_to_84M,Female_85_and_overE,Female_85_and_overM,Median_AgeE,Median_AgeM,AsianAloneE,AsianAloneM,BlackAloneE,BlackAloneM,GEO_ID,state,county,tract,block group,WhiteAloneE,WhiteAloneM,HispanicAloneE,HispanicAloneM,AmericanIndianAloneE,AmericanIndianAloneM,NativeHawaiianAloneE,NativeHawaiianAloneM,SomeOtherRaceAloneE,SomeOtherRaceAloneM,TwoorMoreRacesAloneE,TwoorMoreRacesAloneM,TwoorMoreRacesIncludingSomeotherRaceAloneE,TwoorMoreRacesIncludingSomeotherRaceAloneM,TwoorMoreRacesExcludingSomeotherRaceAloneE,TwoorMoreRacesExcludingSomeotherRaceAloneM,TotalRaceE,TotalRaceM,DroveAloneE,DroveAloneM,TotalTransportationE,TotalTransportationM,Drove_20_to_24E,Drove_20_to_24M,Drove_25_to_29E,Drove_25_to_29M,Drove_30_to_34E,Drove_30_to_34M,Drove_35_to_44E,Drove_35_to_44M,Drove_45_to_59E,Drove_45_to_59M,Drove_60_or_MoreE,Drove_60_or_MoreM,Kindergaten_MaleE,Kindergaten_MaleM,Grade_1_to_4_MaleE,Grade_1_to_4_MaleM,Grade_5_to_8_MaleE,Grade_5_to_8_MaleM,Grade_9_to_12_MaleE,Grade_9_to_12_MaleM,Kindergaten_FemaleE,Kindergaten_FemaleM,Grade_1_to_4_FemaleE,Grade_1_to_4_FemaleM,Grade_5_to_8_FemaleE,Grade_5_to_8_FemaleM,Grade_9_to_12_FemaleE,Grade_9_to_12_FemaleM,Kindergaten_TotalMaleE,Kindergaten_TotalMaleM,Grade_1_to_4_TotalMaleE,Grade_1_to_4_TotalMaleM,Grade_5_to_8_TotalMaleE,Grade_5_to_8_TotalMaleM,Grade_9_to_12_TotalMaleE,Grade_9_to_12_TotalMaleM,Kindergaten_TotalFemaleE,Kindergaten_TotalFemaleM,Grade_1_to_4_TotalFemaleE,Grade_1_to_4_TotalFemaleM,Grade_5_to_8_TotalFemaleE,Grade_5_to_8_TotalFemaleM,Grade_9_to_12_TotalFemaleE,Grade_9_to_12_TotalFemaleM,NoSchoolingE,NoSchoolingM,HighSchoolDiplomaE,HighSchoolDiplomaM,GEDorAlternativeE,GEDorAlternativeM,SomeCollegeLessThan1YearE,SomeCollegeLessThan1YearM,SomeCollege1orMoreYearsNoDegreeE,SomeCollege1orMoreYearsNoDegreeM,AssociateDegreeE,AssociateDegreeM,BachelorsDegreeE,BachelorsDegreeM,MastersDegreeE,MastersDegreeM,ProfessionalSchoolDegreeE,ProfessionalSchoolDegreeM,DoctorateDegreeE,DoctorateDegreeM,TotalEducationAttainmentE,TotalEducationAttainmentM,MedianHouseholdIncomeE,MedianHouseholdIncomeM,VeteranE,VeteranM,TotalVeteranE,TotalVeteranM,CivilianInLaborForceEmployedE,CivilianInLaborForceEmployedM,TotalInLaborForceE,TotalInLaborForceM,VacantE,VacantM,TotalOccupancyE,TotalOccupancyM,OccupiedE,OccupiedM,RenterOccupiedNoVehicleE,RenterOccupiedNoVehicleM,OwnerOccupiedNoVehicleE,OwnerOccupiedNoVehicleM,TotalVehicleByTenureE,TotalVehicleByTenureM,TotalGrossRentE,TotalGrossRentM,OwnerOccupiedE,OwnerOccupiedM,TotalOwnerOccupiedE,TotalOwnerOccupiedM,BroadbandE,BroadbandM,TotalBroadbandE,TotalBroadbandM
"Block Group 1, Census Tract 63.10, Mecklenburg County, North Carolina",126,76,85,53,114,141,13,23,95,66,79,56,105,57,71,70,3218,839,46,42,12,19,250,295,23,34,0,13,13,20,19,22,43,50,94,60,14,20,0,13,0,13,40.0,7.0,61,104,292,384,1500000US371190063101,37,119,006310,1,2446,720,321,208,12,21,0,13,0,13,86,75,0,13,86,75,3218,839,1121,210,1214,221,94,65,200,101,63,54,116,75,146,98,186,170,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,20,14,18,71,51,124,141,3,9,23,29,41,41,71,44,81,70,13,21,696,398,238,324,132,83,227,95,133,114,613,170,111,105,28,32,41,50,2366,801,92591.0,17359.0,321,301,2530,781,1396,305,1663,439,0,13,1114,321,1114,321,0,13,0,13,1114,321,341,299,773,152,1114,321,722,109,1114,321
"Block Group 1, Census Tract 63.11, Mecklenburg County, North Carolina",0,13,0,13,10,17,0,13,0,13,0,13,25,29,0,13,357,136,64,63,0,13,4,9,0,13,0,13,0,13,0,13,11,18,0,13,10,17,0,13,0,13,58.0,8.0,25,41,0,13,1500000US371190063111,37,119,006311,1,310,122,9,15,0,13,0,13,0,13,13,22,0,13,13,22,357,136,126,82,135,86,48,53,0,13,9,16,9,15,24,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,22,0,13,0,13,0,13,10,17,0,13,0,13,0,13,25,29,0,13,0,13,120,77,0,13,55,54,46,32,49,36,17,22,0,13,15,27,0,13,302,125,,,26,19,322,127,165,94,165,94,0,13,192,73,192,73,0,13,0,13,192,73,18,23,174,68,192,73,120,64,192,73
"Block Group 2, Census Tract 63.11, Mecklenburg County, North Carolina",134,85,180,117,175,66,206,72,106,58,203,94,145,63,39,31,3632,368,0,13,15,19,28,28,8,14,23,34,15,25,0,13,53,34,38,39,31,36,43,40,0,13,39.0,4.0,27,41,351,379,1500000US371190063112,37,119,006311,2,3060,420,19,30,0,13,0,13,0,13,175,199,0,13,175,199,3632,368,1481,225,1491,229,253,104,158,93,375,112,173,108,71,55,37,43,0,13,0,13,9,16,59,66,0,13,0,13,19,24,34,46,9,14,136,81,164,64,247,88,39,46,125,89,114,61,152,81,0,13,308,161,0,13,67,44,117,62,185,103,880,162,490,149,46,42,0,13,2186,292,156518.0,29419.0,103,67,2444,290,1791,262,1893,293,0,13,1098,120,1098,120,0,13,9,16,1098,120,65,55,1033,132,1098,120,998,128,1098,120
"Block Group 1, Census Tract 64.03, Mecklenburg County, North Carolina",61,41,31,27,187,213,0,13,81,79,127,156,0,13,27,42,2133,586,9,14,24,22,33,26,8,12,17,19,16,16,24,17,39,29,16,18,16,17,25,18,8,12,39.0,10.0,6,15,549,524,1500000US371190064031,37,119,006403,1,1247,287,258,266,0,13,0,13,0,13,73,68,0,13,73,68,2133,586,754,211,960,259,76,51,81,64,126,79,63,60,124,78,50,41,0,13,0,13,21,35,0,13,0,13,0,13,0,13,0,13,9,14,12,18,187,213,0,13,24,38,103,118,0,13,27,42,10,17,82,45,7,11,17,18,328,208,116,82,414,136,199,97,152,84,31,30,1426,315,81250.0,31584.0,68,33,1619,396,1118,278,1139,275,130,84,1060,205,930,203,17,20,0,13,930,203,312,108,618,183,930,203,723,201,930,203
"Block Group 2, Census Tract 64.03, Mecklenburg County, North Carolina",0,13,0,13,0,13,5,10,21,20,9,15,0,13,17,25,1735,315,0,13,0,13,0,13,19,31,0,13,0,13,0,13,0,13,27,31,0,13,0,13,0,13,19.0,0.0,114,70,232,87,1500000US371190064032,37,119,006403,2,1168,243,113,67,0,13,7,14,0,13,101,51,0,13,101,51,1735,315,136,59,557,174,32,32,24,26,11,17,14,18,7,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,0,13,0,13,10,17,0,13,12,19,0,13,19,31,8,11,0,13,35,34,12,18,12,18,16,15,114,76,,,0,13,1683,320,746,200,819,205,0,13,56,37,56,37,0,13,0,13,56,37,8,14,48,39,56,37,48,37,56,37
"Block Group 3, Census Tract 64.03, Mecklenburg County, North Carolina",9,14,9,14,56,38,36,33,0,13,52,44,55,35,47,35,1368,279,12,20,32,38,12,17,43,26,8,13,36,31,8,13,21,26,12,16,25,19,17,12,60,69,53.0,3.0,0,13,8,13,1500000US371190064033,37,119,006403,3,1352,280,0,13,0,13,0,13,0,13,8,13,0,13,8,13,1368,279,529,186,589,192,20,23,13,20,0,13,21,23,52,36,38,31,0,13,0,13,0,13,8,15,0,13,11,17,25,28,30,31,0,13,9,14,48,31,44,36,0,13,59,50,48,35,62,43,0,13,41,40,0,13,0,13,134,90,53,39,383,115,211,80,116,65,60,49,1011,214,152679.0,21312.0,91,49,1104,246,673,198,719,205,51,54,584,125,533,118,0,13,10,16,533,118,66,36,467,111,533,118,484,112,533,118
"Block Group 1, Census Tract 64.04, Mecklenburg County, North Carolina",54,53,53,56,116,69,85,88,27,44,86,57,94,59,22,28,1889,412,0,13,22,36,28,27,81,66,0,13,0,13,0,13,52,47,103,72,18,29,0,13,0,13,44.0,6.0,0,13,0,13,1500000US371190064041,37,119,006404,1,1641,373,215,185,0,13,0,13,0,13,33,53,0,13,33,53,1889,412,706,262,771,271,10,15,15,23,48,45,48,57,48,46,78,78,0,13,0,13,0,13,78,87,0,13,0,13,0,13,18,28,11,18,78,63,80,56,92,89,5,10,81,55,72,46,56,50,0,13,42,47,0,13,0,13,201,183,0,13,575,159,342,128,35,40,59,44,1264,302,136595.0,17750.0,113,65,1352,306,886,274,886,274,33,34,712,154,679,161,0,13,0,13,679,161,0,13,679,161,679,161,660,163,679,161
"Block Group 2, Census Tract 64.04, Mecklenburg County, North Carolina",40,48,58,58,56,55,0,13,11,15,117,137,141,90,81,69,1840,480,54,68,31,30,34,38,1,2,12,19,0,13,74,78,30,35,50,49,0,13,15,24,0,13,45.0,6.0,0,13,172,263,1500000US371190064042,37,119,006404,2,1624,434,44,74,0,13,0,13,0,13,0,13,0,13,0,13,1840,480,638,218,761,293,125,120,64,44,88,56,76,73,90,72,82,89,0,13,6,10,6,9,0,13,0,13,0,13,0,13,23,29,0,13,53,47,47,47,23,37,58,71,87,77,95,75,89,72,0,13,91,59,0,13,20,32,38,39,123,71,594,189,260,131,13,17,57,68,1196,267,223778.0,56009.0,28,33,1336,331,1013,341,1054,347,21,34,631,130,610,131,0,13,0,13,610,131,7,13,603,130,610,131,578,129,610,131
"Block Group 3, Census Tract 64.04, Mecklenburg County, North Carolina",113,72,74,57,62,39,7,13,153,118,75,48,179,107,102,85,2374,559,195,265,15,25,13,21,38,39,0,13,0,13,11,17,15,22,0,13,38,39,21,32,0,13,38.0,10.0,84,93,66,104,1500000US371190064043,37,119,006404,3,2097,554,21,23,0,13,0,13,0,13,106,142,0,13,106,142,2374,559,808,210,808,210,132,79,15,18,88,67,92,80,71,61,143,130,0,13,33,30,7,12,0,13,11,18,44,50,77,88,0,13,16,26,66,42,54,31,7,13,11,18,83,58,156,111,66,52,7,11,0,13,0,13,34,50,137,98,90,54,1029,440,226,101,43,33,12,23,1578,428,211354.0,59654.0,168,264,1609,431,1092,290,1102,291,28,44,799,186,771,182,0,13,0,13,771,182,11,15,760,183,771,182,734,188,771,182
"Block Group 1, Census Tract 64.07, Mecklenburg County, North Carolina",0,13,39,30,72,44,29,27,7,11,47,37,58,40,22,18,1054,213,0,13,9,17,0,13,18,23,0,13,0,13,10,18,53,82,5,10,11,20,22,23,0,13,41.0,1.0,27,37,170,120,1500000US371190064071,37,119,006407,1,846,198,0,13,0,13,0,13,0,13,11,16,0,13,11,16,1054,213,454,98,513,115,72,46,55,37,114,56,16,17,78,45,35,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,17,20,34,32,67,49,0,13,66,59,31,28,22,18,10,15,101,50,0,13,16,17,141,98,76,55,254,76,45,33,0,13,31,33,705,136,97969.0,43888.0,57,42,780,161,554,114,586,121,0,13,482,97,482,97,0,13,0,13,482,97,177,88,305,76,482,97,407,102,482,97
"Block Group 2, Census Tract 64.07, Mecklenburg County, North Carolina",55,47,74,35,92,77,105,65,100,55,100,48,273,126,247,231,2918,631,10,15,6,24,55,43,0,13,0,13,0,13,0,13,19,21,58,45,0,13,0,13,18,26,33.0,5.0,176,103,116,131,1500000US371190064072,37,119,006407,2,2244,441,59,110,0,13,0,13,18,26,305,322,10,15,295,323,2918,631,969,237,1075,244,76,41,36,28,236,120,115,61,148,74,129,70,13,15,11,17,3,17,9,14,21,22,22,22,14,25,0,13,29,21,42,28,84,71,123,69,21,22,100,40,216,119,300,238,0,13,73,43,0,13,134,71,377,246,137,68,598,157,220,80,10,15,22,24,1627,323,111118.0,24424.0,50,42,1872,354,1609,518,1655,518,0,13,937,255,937,255,0,13,8,13,937,255,241,228,696,145,937,255,908,251,937,255
"Block Group 1, Census Tract 64.08, Mecklenburg County, North Carolina",17,27,30,43,8,17,40,64,0,13,99,105,37,32,0,13,1084,329,0,13,28,42,35,34,18,26,0,13,0,13,8,13,21,20,32,35,47,41,52,59,20,23,38.0,8.0,0,13,8,15,1500000US371190064081,37,119,006408,1,1063,327,13,21,0,13,0,13,0,13,0,13,0,13,0,13,1084,329,429,176,510,179,31,31,29,32,27,40,10,18,34,34,50,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,43,8,17,40,64,59,56,40,52,27,28,10,17,0,13,95,73,0,13,12,21,89,59,60,34,275,128,173,99,40,45,0,13,744,183,58952.0,26410.0,121,67,853,223,616,196,616,196,4,8,594,144,590,144,38,45,0,13,590,144,374,132,216,78,590,144,523,142,590,144
"Block Group 2, Census Tract 64.08, Mecklenburg County, North Carolina",17,29,97,62,50,56,17,28,0,13,22,25,137,96,35,35,1742,334,0,13,57,59,81,70,8,13,0,13,11,18,26,33,0,13,49,73,68,81,0,13,11,19,39.0,6.0,0,13,363,234,1500000US371190064082,37,119,006408,2,1030,272,240,174,0,13,0,13,0,13,109,107,0,13,109,107,1742,334,596,189,693,213,6,10,86,106,50,35,138,89,29,30,47,52,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,97,62,50,56,17,28,13,19,9,16,137,96,35,35,2,10,128,104,32,31,33,32,213,133,207,125,409,137,72,72,19,31,4,11,1214,302,90119.0,10559.0,201,102,1367,277,885,209,890,209,50,60,710,107,660,108,44,53,19,32,660,108,399,89,261,68,660,108,498,98,660,108
"Block Group 1, Census Tract 64.09, Mecklenburg County, North Carolina",51,39,28,38,78,46,86,65,0,13,118,94,74,55,109,149,2642,501,9,13,123,77,38,30,113,75,38,41,0,13,84,67,49,43,143,66,79,77,26,30,9,14,47.0,5.0,15,28,143,120,1500000US371190064091,37,119,006409,1,2427,492,57,71,0,13,0,13,0,13,0,13,0,13,0,13,2642,501,643,204,759,213,48,38,50,32,82,96,58,46,92,66,82,79,0,13,16,21,0,13,19,30,0,13,0,13,17,20,99,146,0,13,38,43,68,49,86,65,34,34,84,61,74,55,123,152,3,4,101,62,26,30,109,74,74,48,246,145,876,190,336,104,80,71,84,78,1982,310,85745.0,30141.0,122,75,2098,378,1140,263,1179,263,194,118,1472,204,1278,192,46,34,0,13,1278,192,384,106,894,182,1278,192,1157,187,1278,192
"Block Group 1, Census Tract 64.10, Mecklenburg County, North Carolina",144,155,26,31,67,63,52,44,48,43,44,42,69,66,80,45,1971,523,10,17,0,13,49,60,131,201,19,33,0,13,0,13,0,13,54,68,136,209,39,45,16,27,38.0,8.0,46,62,63,87,1500000US371190064101,37,119,006410,1,1488,464,304,328,0,13,0,13,35,55,35,51,0,13,35,51,1971,523,667,170,724,179,69,50,0,13,62,53,56,44,55,57,98,99,0,13,0,13,0,13,0,13,0,13,0,13,19,32,0,13,12,19,25,30,56,61,52,44,0,13,44,42,69,66,80,45,0,13,118,76,0,13,64,57,274,223,196,221,470,146,159,94,0,13,0,13,1306,440,53231.0,38084.0,223,215,1441,446,868,180,928,187,0,13,769,224,769,224,0,13,0,13,769,224,188,87,581,223,769,224,668,241,769,224
"Block Group 2, Census Tract 64.10, Mecklenburg County, North Carolina",16,19,110,76,20,33,10,17,13,25,21,33,53,57,66,60,1140,282,0,13,0,13,0,13,0,13,0,13,0,13,18,29,36,41,18,29,0,13,19,30,0,13,38.0,3.0,47,62,34,61,1500000US371190064102,37,119,006410,2,969,287,64,89,0,13,0,13,0,13,26,40,0,13,26,40,1140,282,502,147,585,156,51,44,38,47,17,25,99,75,67,60,110,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,76,20,33,10,17,0,13,21,33,53,57,28,33,0,13,159,92,28,32,40,40,191,85,131,92,174,94,20,36,0,13,0,13,762,174,70976.0,11591.0,69,63,831,181,648,169,660,174,0,13,560,126,560,126,0,13,0,13,560,126,151,84,409,130,560,126,497,127,560,126
"Block Group 1, Census Tract 64.11, Mecklenburg County, North Carolina",40,66,195,134,56,51,82,59,9,15,64,68,101,88,65,106,1968,482,0,13,63,85,17,27,18,29,33,43,0,13,33,36,52,66,61,97,44,64,81,76,33,54,31.0,14.0,54,58,411,350,1500000US371190064111,37,119,006411,1,784,257,630,304,0,13,0,13,0,13,89,96,0,13,89,96,1968,482,553,169,707,238,63,68,15,24,25,42,94,60,30,32,6,14,0,13,0,13,30,32,0,13,0,13,0,13,31,34,0,13,0,13,78,75,56,51,82,59,0,13,64,68,101,88,65,106,54,73,250,152,110,98,97,102,77,80,219,143,264,126,76,65,0,13,0,13,1253,327,37781.0,15588.0,58,43,1356,334,727,244,806,262,82,76,805,135,723,146,0,13,0,13,723,146,297,133,426,141,723,146,468,115,723,146
"Block Group 2, Census Tract 64.11, Mecklenburg County, North Carolina",0,13,20,34,55,73,29,41,0,13,59,63,0,13,58,49,1098,355,18,27,0,13,0,13,30,37,0,13,0,13,0,13,18,27,83,136,10,20,0,13,0,13,48.0,5.0,0,13,36,50,1500000US371190064112,37,119,006411,2,992,349,70,69,0,13,0,13,0,13,0,13,0,13,0,13,1098,355,589,242,710,264,121,102,145,159,75,69,13,28,95,74,16,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,18,0,13,20,34,55,73,29,41,34,48,25,39,0,13,58,49,0,13,100,80,18,27,16,28,190,155,129,102,336,155,22,28,0,13,0,13,832,277,150000.0,77776.0,74,73,877,287,739,271,746,277,10,17,422,171,412,172,0,13,0,13,412,172,15,28,397,172,412,172,339,166,412,172
"Block Group 1, Census Tract 9801, Mecklenburg County, North Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,0,13,0,13,1500000US371199801001,37,119,980100,1,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
"Block Group 1, Census Tract 9802, Mecklenburg County, North Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,0,13,0,13,1500000US371199802001,37,119,980200,1,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
"Block Group 1, Census Tract 9803, Mecklenburg County, North Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,44,0,13,12,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,0,13,0,13,1500000US371199803001,37,119,980300,1,12,20,15,24,0,13,0,13,0,13,0,13,0,13,0,13,27,44,12,20,12,20,12,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,44,27,44,,,0,13,27,44,12,20,12,20,0,13,12,20,12,20,0,13,0,13,12,20,0,13,12,20,12,20,12,20,12,20
"Block Group 1, Census Tract 301.03, Gaston County, North Carolina",10,17,65,57,56,56,34,29,7,13,7,12,66,53,23,33,852,164,9,14,27,31,49,36,0,13,26,30,0,13,10,15,10,15,44,37,11,18,19,21,0,13,40.0,9.0,0,13,87,120,1500000US370710301031,37,071,030103,1,730,211,0,13,0,13,0,13,0,13,35,34,0,13,35,34,852,164,282,115,307,105,50,33,0,13,22,30,23,23,17,22,36,47,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,7,13,65,56,49,54,34,29,7,12,0,13,62,51,0,13,9,15,170,78,50,32,37,38,54,44,16,19,93,53,18,21,8,14,0,13,572,111,32474.0,17428.0,66,42,584,113,314,106,337,107,69,59,400,77,331,72,11,18,0,13,331,72,62,44,269,72,331,72,236,65,331,72
"Block Group 2, Census Tract 301.03, Gaston County, North Carolina",3,9,33,39,0,13,0,13,21,32,13,29,21,31,0,13,581,171,59,48,14,21,0,13,11,16,0,13,0,13,26,38,26,31,0,13,48,46,0,13,0,13,55.0,9.0,0,13,0,13,1500000US370710301032,37,071,030103,2,581,171,0,13,0,13,0,13,0,13,0,13,0,13,0,13,581,171,221,84,230,82,25,29,6,10,63,53,0,13,21,20,33,31,11,17,0,13,0,13,0,13,0,13,6,27,0,13,0,13,33,39,0,13,0,13,0,13,0,13,13,29,21,31,0,13,0,13,174,85,13,19,75,64,25,26,67,54,56,47,20,22,0,13,0,13,477,137,44850.0,42659.0,44,40,490,135,248,86,276,115,29,41,300,71,271,76,10,17,0,13,271,76,51,47,220,74,271,76,243,80,271,76
"Block Group 1, Census Tract 301.04, Gaston County, North Carolina",27,22,47,40,95,69,23,27,40,33,44,51,2,9,0,13,1673,353,34,20,16,19,21,25,0,13,0,13,0,13,53,30,0,13,14,21,13,20,13,22,72,49,45.0,3.0,421,312,20,31,1500000US370710301041,37,071,030104,1,1188,274,44,60,0,13,0,13,0,13,0,13,0,13,0,13,1673,353,405,104,495,120,69,50,47,39,66,40,53,50,66,43,57,61,0,13,9,14,8,14,14,22,0,13,0,13,0,13,15,23,20,23,68,61,54,45,23,27,13,19,31,47,2,9,15,23,0,13,156,67,24,27,38,32,122,69,168,101,329,116,372,206,9,15,12,19,1339,307,101622.0,40651.0,141,87,1395,297,832,250,930,262,84,93,648,131,564,98,0,13,0,13,564,98,69,59,495,100,564,98,445,91,564,98
"Block Group 2, Census Tract 301.04, Gaston County, North Carolina",0,13,59,46,39,30,0,13,41,62,7,13,7,13,0,13,433,120,7,12,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,39.0,5.0,0,13,0,13,1500000US370710301042,37,071,030104,2,405,120,28,36,0,13,0,13,0,13,0,13,0,13,0,13,433,120,198,76,198,76,36,30,26,28,32,27,20,32,54,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,11,55,40,35,30,4,11,0,13,14,26,0,13,0,13,0,13,39,41,0,13,15,21,54,42,17,20,109,49,26,26,0,13,0,13,280,69,81375.0,44841.0,13,22,280,69,246,70,246,70,33,45,200,63,167,45,0,13,11,17,167,45,20,31,147,43,167,45,136,44,167,45
"Block Group 1, Census Tract 301.05, Gaston County, North Carolina",66,55,111,66,25,27,28,28,86,56,82,61,69,48,94,87,2881,432,7,13,104,88,58,48,19,19,0,13,0,13,43,36,45,42,26,29,27,24,20,24,0,13,38.0,3.0,49,75,562,329,1500000US370710301051,37,071,030105,1,2240,420,30,31,0,13,0,13,0,13,0,13,0,13,0,13,2881,432,1434,224,1520,226,234,108,278,120,302,95,163,96,184,82,31,30,0,13,0,13,11,16,7,12,0,13,0,13,0,13,0,13,10,17,78,55,25,27,33,27,0,13,70,58,43,38,110,91,36,45,522,163,55,33,163,96,275,114,192,90,435,137,255,135,15,12,0,13,2096,359,61301.0,5500.0,214,112,2290,388,1640,269,1770,301,92,78,1156,123,1064,121,33,33,9,15,1064,121,216,90,848,157,1064,121,875,137,1064,121
"Block Group 1, Census Tract 301.06, Gaston County, North Carolina",0,13,0,13,0,13,51,39,23,36,9,14,24,45,0,13,906,136,0,13,58,41,27,23,0,13,17,18,0,13,0,13,24,29,83,34,7,12,18,21,8,14,43.0,1.0,0,13,235,152,1500000US370710301061,37,071,030106,1,671,155,0,13,0,13,0,13,0,13,0,13,0,13,0,13,906,136,372,182,434,187,41,43,36,30,143,153,64,68,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,24,45,0,13,0,13,0,13,0,13,59,41,0,13,9,14,24,45,0,13,0,13,125,70,0,13,63,52,191,86,61,39,141,72,0,13,9,13,0,13,698,100,48594.0,31859.0,75,45,748,112,395,125,446,178,55,48,446,47,391,63,10,18,0,13,391,63,77,42,314,59,391,63,313,65,391,63
"Block Group 1, Census Tract 302.05, Gaston County, North Carolina",31,38,54,46,115,81,12,16,44,43,18,28,93,68,50,47,1475,386,11,17,36,41,0,13,19,30,12,12,0,13,26,33,26,32,35,35,13,16,6,11,10,17,39.0,6.0,51,54,102,149,1500000US370710302051,37,071,030205,1,1237,323,0,13,0,13,0,13,0,13,85,90,0,13,85,90,1475,386,569,236,604,241,77,49,44,53,100,94,66,42,54,39,130,101,0,13,0,13,0,13,0,13,0,13,0,13,18,28,1,2,13,19,55,42,90,66,22,24,0,13,18,28,73,66,70,49,9,14,382,153,15,27,92,56,168,103,82,59,60,46,37,35,8,13,0,13,905,218,72083.0,22356.0,121,83,1058,291,672,261,684,264,0,13,440,90,440,90,0,13,0,13,440,90,41,45,399,83,440,90,294,82,440,90
"Block Group 2, Census Tract 302.05, Gaston County, North Carolina",54,42,98,76,53,43,10,15,52,41,34,33,5,7,32,30,1781,535,8,14,0,13,36,28,111,147,41,30,21,24,0,13,28,26,19,20,88,105,0,13,37,27,43.0,13.0,0,13,5,9,1500000US370710302052,37,071,030205,2,1761,537,0,13,0,13,0,13,0,13,15,25,0,13,15,25,1781,535,629,222,667,230,87,62,26,33,40,35,203,157,136,111,69,43,0,13,0,13,0,13,0,13,0,13,19,23,0,13,0,13,0,13,113,81,15,18,29,31,0,13,34,33,5,7,47,35,18,21,331,159,106,103,146,105,417,265,60,46,95,51,26,26,7,13,0,13,1340,459,46583.0,17261.0,72,41,1443,477,688,236,737,260,81,93,738,214,657,208,0,13,24,22,657,208,161,99,496,183,657,208,386,125,657,208
